idtweet,texto,data_tweet,emocao,emocaoId,quant_pessoa
1134092240798846977,#Dia30VaiSerMaior #TodosPelaEducaçãoPublica #NaRuaPelaEducação https://t.co/ncyoOez6sL,1614246646876,nulo,6,1
1128696897701597186,#tiramaodomeuif #juntospelaeducacao  #balburdia #balburdianauniversidadepublica #bolsonarocovarde em Esplanada Dos Ministérios https://t.co/QuEuZ2sUVe,1614246646990,raiva,3,1
1132104499026382848,Fruto de grande #Balburdia. https://t.co/gJxZVOLnMK,1614246646771,nulo,6,1
1134105950703562752,A escolha que o Brasil quer é mais investimento na educação! #30MPelaEducacao #BrasilPelaEducação,1614246646959,ironia,5,1
1157690519516041216,#TsunamiDaEducacao #Tsunami13A,1614246646983,nulo,6,2
1133859644747788288,@valeriamonica7 @marisajungh #Dia30MeuFilhoNaoVai,1614246646939,nulo,6,1
1139861112353148930,"@sorodrigues21 Tem que ser antes do dia 30, muitas trapaças estão acontecendo na Pça dos Três Poderes! #BrasilNasRuas",1614246646979,nulo,6,1
1161328138128900096,#Tsunami13A começa com intensa mobilização em todo País. Confira vídeos e imagens https://t.co/bgVb19yHvw,1614246646967,nulo,6,1
1128770863308902403,#TsunamiDaEducação #NaRuaPelaEducação https://t.co/7c1pVScmGR,1614246646967,nulo,6,1
1134226265945313282,"Com a chuva, fica mais difícil estimar quantas pessoas participam de ato contra os cortes na educação, mas manifestantes se estendem por centenas de metros nas proximidades do Túnel da Conceição em Porto Alegre #30MpelaEducacao #sul21aovivo https://t.co/0ZeFH0FGVi",1614246646961,alegria,0,1
1134226265945313282,"Com a chuva, fica mais difícil estimar quantas pessoas participam de ato contra os cortes na educação, mas manifestantes se estendem por centenas de metros nas proximidades do Túnel da Conceição em Porto Alegre #30MpelaEducacao #sul21aovivo https://t.co/0ZeFH0FGVi",1614246646961,ironia,5,1
1128735946718031874,#TsunamiDaEducação #NaRuaPelaEducação #15M #TodosPelaEducação https://t.co/h1GtP5wO7n,1614246646918,nulo,6,2
1161381795499270144,"#TsunamiDaEducacao 
#Tsunami13A 
#CorrenteEsquerdista https://t.co/UcWCxIkYNk",1614246646994,nulo,6,1
1132853818314694656,@PresidenBr deu mesmo #BrasilNasRuas,1614246646980,nulo,6,2
1159627825198051329,"#TBT de Luta do #15M e #30M

No próximo dia 13 estaremos mais uma vez nas ruas em defesa da educação.

#13A  #Tsunamidaeducacao #EuDefendoAUfopa https://t.co/jiRRpUKRW9",1614246646932,nulo,6,1
1133856139496611840,#Dia30MeuFilhoNaoVai https://t.co/117e1C9WxR,1614246646951,nulo,6,1
1134171093554651143,"@GDimenstein Nobel de Camões???
ABESTADO. 
CHICO PAU NO C* É BURRO COMO VOCÊ
#Dia30MeuFilhoNaoVai #Dia30EuVouTrabalhar",1614246646946,raiva,3,1
1133864996042137606,"@rogeriasssoares @MaizaNatal @Damadeferroofic #Dia30MeuFIlhoNaoVai 
Não!",1614246646936,nulo,6,1
1134091492937609217,"@MenegucciThais Villa, só de citar o nome do Pres.Bolsonaro, vc já  está cometendo leviandade; assuma q vc tem falado  besteira demais!!! Seu afastamento é consequência de posicionamentos deturpados que não estão em consonância com os verdadeiros anseios da sociedade.#Dia30MeuFilhoNaoVai",1614246646920,raiva,3,1
1128849578843955201,"#Balburdia em Pelotas, RS. Cerca de 16 mil pessoas nas ruas. Propus na minha fala que cada IF, cada Universidade, cada entidade colocasse um ônibus para estarmos no dia 14/6 em Brasília na Greve Geral contra cortes na educação e reforma da previdência. O que achas? https://t.co/TsJFdkFp46",1614246646904,nulo,6,1
1133191851371048960,Já falei na escola que dia  #30MpelaEducaçao nem apareço lá .,1614246646960,nulo,6,1
1128835938556289024,"Mano, foi lindo, a ilha tava linda, cheia de estudante, professores, trabalhadores etc, os sensatos, logicamente, mds, q orgulho do meu país São Luís. 💖 #NaRuaPelaEducação #TsunamiDaEducação #15M #15MGreveGeral",1614246646833,alegria,0,1
1128835938556289024,"Mano, foi lindo, a ilha tava linda, cheia de estudante, professores, trabalhadores etc, os sensatos, logicamente, mds, q orgulho do meu país São Luís. 💖 #NaRuaPelaEducação #TsunamiDaEducação #15M #15MGreveGeral",1614246646833,amor,1,1
1133848688508461056,"#AmanhãSeráMaior e #Dia30VaiSerMaior 
#EuVou na #TsunamiDaEducação  a #Tsunami30M https://t.co/0Oey1Mr7yI",1614246646917,nulo,6,1
1134264317740802048,@FernandoHoliday #TsunamiDaEducacao #bolsonaroinimigodaeducacao #BolsonaroEnvergonhaOBrasil https://t.co/spfetxCSQK,1614246646875,nulo,6,1
1134617562946396160,"#30M prepara o #14Jun unificando trabalhadores, professores e estudantes! https://t.co/kfum3OnmMm",1614246646870,alegria,0,1
1134617562946396160,"#30M prepara o #14Jun unificando trabalhadores, professores e estudantes! https://t.co/kfum3OnmMm",1614246646870,nulo,6,1
1128807110756753408,"Se eu me armo de livros, eu me livro de armas #todospelaeducacao",1614246646915,raiva,3,1
1131993386339250176,"""Me armo de livros e me livro de arma""
#15M 
#30M vai ser maior https://t.co/0JtEbgv7jY",1614246646878,alegria,0,1
1131993386339250176,"""Me armo de livros e me livro de arma""
#15M 
#30M vai ser maior https://t.co/0JtEbgv7jY",1614246646878,raiva,3,1
1128417668304973833,#TsunamiDaEducação - https://t.co/DKkMvdWwPD,1614246646982,nulo,6,1
1134231471433142272,#30MpelaEducacao #Tsunami30M #BrasilPelaEducação #BrasilPelaEducacao #TsunamiDaEducacao https://t.co/4pOIcL7Wk4,1614246646763,nulo,6,1
1128839649085001728,a primeira sola do tênis pós eleição foi gasta e foi um ato gigante. a maratona dos dias sombrios está aberta!!!!! #TodosPelaEducação,1614246646797,nulo,6,1
1134082024023777280,"Núcleo da UJS Simões Filho, na Bahia, preparados pra defender a educação. 👊🏽✊🏾
#tsunami30m #30mpelaeducacao #brasilpelaeducação https://t.co/NrEqpNRiMh",1614246646903,alegria,0,1
1134244186671202306,@anabdo2107 @pshayashida #Marolinha30M tmj,1614246646896,medo,2,1
1134244186671202306,@anabdo2107 @pshayashida #Marolinha30M tmj,1614246646896,nulo,6,1
1159466804303073282,"#13A
#TsunamiDaEducacao https://t.co/MZDr3iyPPq",1614246646881,alegria,0,1
1159466804303073282,"#13A
#TsunamiDaEducacao https://t.co/MZDr3iyPPq",1614246646881,amor,1,1
1159466804303073282,"#13A
#TsunamiDaEducacao https://t.co/MZDr3iyPPq",1614246646881,nulo,6,1
1133050001708462080,#BrasilNasRuas menos 10 https://t.co/laCtvJhxNp,1614246646991,raiva,3,1
1133050001708462080,#BrasilNasRuas menos 10 https://t.co/laCtvJhxNp,1614246646991,nulo,6,1
1134092151875391489,MPF processa Weintraub e pede R$ 5 mi por dano moral a alunos e professores https://t.co/gxlEjHFY7b #Dia30VaiSerMaior #TodosPelaEducaçãoPublica #NaRuaPelaEducação,1614246646961,nulo,6,2
1134224501347160065,"Estudantes na rua o governo treme!

Foi assim em 68, foi assim com Collor!

Educação não tem lado! A greve de 2015 dos professores e funcionários do ensino superior tá aí pra provar!

#30MpelaEducacao",1614246646921,raiva,3,1
1162103183436656640,"#Moro é ou não é UM #PauMandadoDosEUA ?
https://t.co/Z1kashxeq5 #MoroNaCadeia #ForaDallagnol #ForaBol卐onaro #ForaMoro #MoroNaCadeia é o #Brasil livre de #CORRUPTION #corrupción #Corruptos #LulaLivreQuintaSDV #TsunamiDaEducacao",1614246646925,nulo,6,1
1128001854829363201,E sua casa tá como? #15M #NaRuaPelaEducação #UniversidadeNaRua https://t.co/hyVwb1FJa6,1614246646940,nulo,6,1
1132985042035236864,@SenadoFederal e @camaradeputados escutem o povo. #BrasilNasRuas https://t.co/RWhe6gDUOL,1614246646759,raiva,3,1
1132835354061549569,"@VemPraRua_br Nem precisa se preocupar com notas e blá blá blá o povo não precisa mais de vocês viraram as costas para o povo e provaram apenas que são inúteis como o MBL .
#BrasilNasRuas",1614246646981,raiva,3,1
1132835354061549569,"@VemPraRua_br Nem precisa se preocupar com notas e blá blá blá o povo não precisa mais de vocês viraram as costas para o povo e provaram apenas que são inúteis como o MBL .
#BrasilNasRuas",1614246646981,tristeza,4,1
1134232564783357953,Puro PTralha #Marolinha30M,1614246646937,nulo,6,1
1128405436162551814,#TsunamiDaEducação https://t.co/fDwOlITyEB,1614246646946,nulo,6,1
1128806994486484992,"Na outra rede social...

""Bandeiras vermelhas, gritos de liberdade, alguém tem dúvida que as manifestações não foram pela educação?""
""MST se transformou em estudantes hoje kk""
""Tal governo não pagou tanto pela educação""

Eles estão fissurados e isso é doença. #NaRuaPelaEducação",1614246646944,alegria,0,1
1128806994486484992,"Na outra rede social...

""Bandeiras vermelhas, gritos de liberdade, alguém tem dúvida que as manifestações não foram pela educação?""
""MST se transformou em estudantes hoje kk""
""Tal governo não pagou tanto pela educação""

Eles estão fissurados e isso é doença. #NaRuaPelaEducação",1614246646944,ironia,5,2
1133876121798369285,"Manifestação no centro da cidade em dia útil SIM pra causar transtornos SIM! 

Afinal, se fosse pra fazer graça a gente ia domingo pra Copacabana com blusa da seleção. 

#Tsunami30M
#Dia30GiganteToNessa
#Dia30VaiSerMaior
#EuAvisei #BolsonaroEnvergonhaOBrasil #todospelaeducacao https://t.co/SdeBLqB9VZ",1614246646923,alegria,0,1
1133876121798369285,"Manifestação no centro da cidade em dia útil SIM pra causar transtornos SIM! 

Afinal, se fosse pra fazer graça a gente ia domingo pra Copacabana com blusa da seleção. 

#Tsunami30M
#Dia30GiganteToNessa
#Dia30VaiSerMaior
#EuAvisei #BolsonaroEnvergonhaOBrasil #todospelaeducacao https://t.co/SdeBLqB9VZ",1614246646923,raiva,3,1
1133876121798369285,"Manifestação no centro da cidade em dia útil SIM pra causar transtornos SIM! 

Afinal, se fosse pra fazer graça a gente ia domingo pra Copacabana com blusa da seleção. 

#Tsunami30M
#Dia30GiganteToNessa
#Dia30VaiSerMaior
#EuAvisei #BolsonaroEnvergonhaOBrasil #todospelaeducacao https://t.co/SdeBLqB9VZ",1614246646923,ironia,5,2
1133808314196942848,"#Dia30BotucatuPelaEducação
#30M  #EleNão 
#Dia30MeuFilhoNaoVai https://t.co/kTxrthQP1S",1614246646864,nulo,6,2
1134196083276623872,"EDUCAÇÃO É LIBERDADE!

#30MpelaEducacao #BrasilPelaEducação #30M https://t.co/sG9rSssc4n",1614246646961,alegria,0,1
1134196083276623872,"EDUCAÇÃO É LIBERDADE!

#30MpelaEducacao #BrasilPelaEducação #30M https://t.co/sG9rSssc4n",1614246646961,nulo,6,1
1133846013561724928,"@JulyB_Lucille Ouvi dizer que centrão sem acento pode, o que não pode, é centrão com acento! Mas aí, se usar centrão sem acento tá errado, ou seja, teremos que continuar usando centrão, com acento mesmo! Entendeu centrão!?!
#Dia30MeuFilhoNaoVai 
😈😈😈😈😈",1614246646773,ironia,5,1
1134228746481950725,"E fiquem atentos: na Praça do Ciclista tem muito PM esperando o #30MpelaEducacao que sobe a Rebouças. Não caiam em provocações. Sabemos como a PM paulista ""ama"" estudantes https://t.co/D9Uws4BfFn",1614246646871,raiva,3,1
1134228746481950725,"E fiquem atentos: na Praça do Ciclista tem muito PM esperando o #30MpelaEducacao que sobe a Rebouças. Não caiam em provocações. Sabemos como a PM paulista ""ama"" estudantes https://t.co/D9Uws4BfFn",1614246646871,ironia,5,1
1147833369377542144,"Eu trouxe o tio Ciro, já que se fosse outro iam dizer ""petista, blablabla"".
Ouçam antes de defender o indefensável.
#contraareformadaprevidencia https://t.co/8UpL95jpJx",1614246646965,raiva,3,1
1132777726493024258,@jairbolsonaro Tipo do mesmo modo como vc fez com a dos estudantes?? #30M,1614246646966,nulo,6,1
1134220787974582277,"30 de maio em Florianópolis, Santa Catarina. Muita chuva, muita gente, 20 mil pessoas!

#NaRuaPelaEducação #15M #tsunamidaeducação #Educação #eudefendoaaducação #todospelaeducação #UniversidadePública
#Desgoverno #Balbúrdia #MEC https://t.co/JmMtVQbZs0",1614246646945,alegria,0,1
1134214885255131138,Chegando #30MpelaEducacao https://t.co/r5vOcyWLPw,1614246646958,nulo,6,1
1161281843121086468,"#13DeAgosto 
#Tsunami13A https://t.co/Lu8trEdJXy",1614246646991,nulo,6,1
1161103246980714497,"Lembrando que amanhã , nesse momento de retrocessos promovido por esse governo, temos que mostrar nossa voz e estar do lado do povo e da educação pública, gratuita e de qualidade.
O #Tsunami13A em Alagoas , será amanhã às 8 HORAS em frente ao CEPA https://t.co/E8R8swVIGq",1614246646964,alegria,0,1
1128813732631601154,"O Bozo Não vai parar de falar merda até q façam com ele oq fizeram com Maria Antonieta, dps  que ela disse pros pobres comerem brioches prq  não tinham pão.

#TodosPelaEducação
#ForaBol卐onaro 
#ForaBolsoLixo 
#TsunamiDaEducacao 
Lula livre https://t.co/znzvtvCPZe",1614246646992,raiva,3,1
1136264342192689153,"Opa... Peço perdão, nas neste país sou como Tomé: SÓ ACREDITO VENDO. #BrasilNasRuas https://t.co/m500yKo7n6",1614246646958,ironia,5,1
1136264342192689153,"Opa... Peço perdão, nas neste país sou como Tomé: SÓ ACREDITO VENDO. #BrasilNasRuas https://t.co/m500yKo7n6",1614246646958,nulo,6,1
1134235618366623744,A MAROLINHA FOI 30 M? Mesmo?!?!?  #Marolinha30M,1614246646981,ironia,5,1
1134245250132828160,#Marolinha30M a esquerda é uma piada. Só vão quando tem mortadela 😂,1614246646852,alegria,0,1
1134245250132828160,#Marolinha30M a esquerda é uma piada. Só vão quando tem mortadela 😂,1614246646852,ironia,5,1
1131069547816079360,"30 de maio 👏
#TsunamiDaEducação #Educaçãoacimadetudo #educação #Brasil https://t.co/j0HHqYDJRf",1614246646917,nulo,6,1
1132793426754363392,"@0C0RV0 Linda de mais 😍❤
#BrasilNasRuas https://t.co/0kHZMCyePq",1614246646797,alegria,0,1
1132793426754363392,"@0C0RV0 Linda de mais 😍❤
#BrasilNasRuas https://t.co/0kHZMCyePq",1614246646797,amor,1,1
1161017622953103361,"@hospicio_brasil @ElianadaCruzRo1 Amanhã o povo vai desidratar o fascismo nas ruas!! ✊
#TsunamiDaEducacao  ✌🚩🚩🚩🚩 🙌 
#ForaBolsonaroETodosOsGolpistas 👊 https://t.co/Ib1ldU6QbE",1614246646858,raiva,3,1
1134618897175449601,@Rozhestvensky12 @AbrahamWeint Ainda reflexos da Pátria Educadora. #Balbúrdia,1614246646816,raiva,3,1
1134241595270803456,"@conexaopolitica #Dia30EuVouTrabalhar 
#GloboLixo
#STFVergonhaNacional 
#QuemMandouMatarBolsonaro https://t.co/CN40bbXuTd",1614246646980,nulo,6,1
1159212348093190144,@malupedroso Dia 13 todos na rua pra mostrar a nossa indignação!! #Tsunami13A,1614246646960,alegria,0,1
1128789701740126209,"TA LINDO, BRASIL, TA LINDO!

#GreveDaEducação
#todospelaeducacao 
#NaRuaPelaEducação",1614246646924,alegria,0,1
1128789701740126209,"TA LINDO, BRASIL, TA LINDO!

#GreveDaEducação
#todospelaeducacao 
#NaRuaPelaEducação",1614246646924,amor,1,1
1128822475264090118,"Vivemos uma dicotomia: protestar pela Educação por não saber a diferença entre corte e contingenciamento, de 30% de 3,5% das despesas não obrigatórias, legitima ainda mais a necessidade de uma melhor Educação básica. #TodosPelaEducação #TaTodoMundoErradoECerto",1614246646904,raiva,3,1
1128822475264090118,"Vivemos uma dicotomia: protestar pela Educação por não saber a diferença entre corte e contingenciamento, de 30% de 3,5% das despesas não obrigatórias, legitima ainda mais a necessidade de uma melhor Educação básica. #TodosPelaEducação #TaTodoMundoErradoECerto",1614246646904,ironia,5,1
1133443499167293440,"#QuemMandouMatarBolsonaro Quem ?  #OAB #STF #PSOL

#BrasilNasRuas

#PF

Só quebrar o sigilo bancário do Adélio Bispo, o mesmo que a Polícia Federal  pediu para o presidente Temer, e o ministro Barroso autorizou! ... porque não ?

#CoafComMoro",1614246646871,raiva,3,1
1128841623453011968,#TodosPelaEducação https://t.co/M6BNzgZDyN,1614246646835,nulo,6,1
1137732178266206209,"@catracalivre e @GDimenstein , beberam, funaram ou tomaram algum chá alucinógeno? Ou é nau caráter, ou ausência, mesmo? Só estou perguntando. #BrasilNasRuas https://t.co/UUwKWSj5Qj",1614246646855,raiva,3,1
1161259535799062537,"Vivir Sin Rencores Y Quedaremos En Todos Los Corazones.
#BuenosDiasATodos
#13deAgosto
https://t.co/M6WmH3hiu2",1614246646992,nulo,6,1
1132884312699940865,"Parabéns! Sua conduta nos orgulha querido, e ameniza o desgosto que sentimos por alguns, desses ministros que fazem parte da atual composição do STF. Obrigada por se preocupar com as crianças, é um pessoa do bem! #BrasilNasRuas https://t.co/cI9tcdvhWH",1614246646899,amor,1,1
1133878907994804225,"@randolfeap Então na sua visão,o certo é bandido solto matando e estuprando inocentes?
Ta certinho VC.
#Dia30MeuFilhoNaoVai",1614246646772,raiva,3,1
1133080233844850688,#BrasilNasRuas #BolsonaroNossoPresidente #BolsonaroOrgulhodoBrasil https://t.co/uxEne1QwiB,1614246646875,medo,2,1
1133080233844850688,#BrasilNasRuas #BolsonaroNossoPresidente #BolsonaroOrgulhodoBrasil https://t.co/uxEne1QwiB,1614246646875,raiva,3,1
1133080233844850688,#BrasilNasRuas #BolsonaroNossoPresidente #BolsonaroOrgulhodoBrasil https://t.co/uxEne1QwiB,1614246646875,tristeza,4,1
1134072445571411969,#Dia30MeuFilhoNaoVai https://t.co/yvKAEx791f,1614246646877,nulo,6,1
1134355693635624962,"MENTIRA!!!!! QUANTO esse desgoverno, composto por amadores, vai levar dos bancos??
#BrasilPelaEducacao #BolsonaroEnvergonhaOBrasil #Bolsonaro https://t.co/UpxqIHlWJL",1614246646946,raiva,3,1
1128811837741522944,"Momentos que dão orgulho de dizer  ""EU FIZ PARTE""
#TodospelaEducação https://t.co/U1R3oSBDAd",1614246646835,alegria,0,1
1128749320923172869,#tiraamaodomeuif #NaRuaPelaEducação #todospelaeducação #TsunamiDaEducação #TiraAMaoDaMinhaFederal https://t.co/C4ikQVlVwJ,1614246646919,nulo,6,1
1132780583459971072,"@Rconstantino @lobaoeletrico Crê que é arrojado, kkkkk #BrasilNasRuas",1614246646916,nulo,6,1
1134293080717352960,"@professorigor #Dia30EuVouTrabalhar 
#GloboLixo
#STFVergonhaNacional 
#QuemMandouMatarBolsonaro https://t.co/ahbKgAsH4w",1614246646950,raiva,3,1
1136670670035791872,"#Tbt do #30M pra dizer que dia 14 é Greve Geral. O Brasil vai parar em defesa da aposentadoria!

Foto: @maiakovski084 https://t.co/Vkhxn816hL",1614246646876,alegria,0,1
1134228599257649152,Kkkkk! #Marolinha30M,1614246646824,nulo,6,1
1133773391994019841,"#todospelaeducação 
#lutecomoumestudante 
#dia30vaisermaior #todospelaeducação 
#lutecomoumestudante 
#dia30vaisermaior #todospelaeducação 
#lutecomoumestudante 
#dia30vaisermaior #todospelaeducação 
#lutecomoumestudante 
#dia30vaisermaior #todospelaeducação 
#dia30vaisermaior😍",1614246646783,nulo,6,1
1128446305884364806,"@lolaescreva Não estamos a mercê dessa balbúrdia!! Amanhã é duplamente especial p mim, meu aniversário e dia nacional de luta ✊ #TsunamiDaEducação 
#TiraAMaoDaMinhaFederal 
#TiraAMãodoMeuIF",1614246646759,alegria,0,2
1134203341414785025,#30M #30MpelaEducação #NaRuaPelaEducação,1614246646823,nulo,6,1
1132798500922634240,"É a Av. Paulista mandando seu recado para nosso Presidente, Jair Messias Bolsonaro! #BrasilNasRuas #JuntosPorBolsonaro https://t.co/Z6MSOcMOcp",1614246646941,ironia,5,1
1134233660419428354,"@Damadeferroofic não pode?
#Marolinha30M",1614246646809,nulo,6,1
1128905045251153921,"Solidarity with those in Brazil taking the streets to defend education. The gov't is proposing cuts of up to 30% (!!) of the education budget, threatening to withdraw postgraduate funding, and eliminate whole disciplines in the humanities and social sciences. #NaRuaPelaEducacao https://t.co/dR2QDA9OmM",1614246646927,nulo,6,1
1128798657904619522,#todospelaeducacao ouro preto mg https://t.co/CRPnOxCBxg,1614246646942,nulo,6,1
1133842085193441281,#Dia30MeuFilhoNaoVai https://t.co/r2bIsGvJnG,1614246646895,nulo,6,1
1128813748263825409,"Sem educação já basta o presidente  

#TodosPelaEducação
#NaRuaPelaEducacao 
#TsunamiDaEducacao 
#ForaBol卐onaro 

Os bolsominios são os melhores pra me fazer rir da cara de alguém kkkkkkkk fico imaginando onde eles tiram tanta besteira kkkkk devem ter um estoque infinito kkkk",1614246646835,alegria,0,1
1128813748263825409,"Sem educação já basta o presidente  

#TodosPelaEducação
#NaRuaPelaEducacao 
#TsunamiDaEducacao 
#ForaBol卐onaro 

Os bolsominios são os melhores pra me fazer rir da cara de alguém kkkkkkkk fico imaginando onde eles tiram tanta besteira kkkkk devem ter um estoque infinito kkkk",1614246646835,ironia,5,1
1132601012022370304,"É pq se fosse Amor À EDUCAÇÃO, o dia certo de comparecer é 30/05 #FoliaDosCusProlapsados #Dia30VaiSerMaior #TsunamiDaEducação https://t.co/aM0GvNhD6j",1614246646957,alegria,0,1
1129062038586691586,"“Acabou a mamata!”
“Acabou a corrupção!”
“É só Dilma sair, que melhora!”

#IdiotasUteis 
#LulaLivreQuintaSDV #EducacaoNaoeBalburdia #BolsonaroInimigoDaEducação #BolsonaroEnvergonhaOBrasil #TSUNAMIPELAEDUCACAO  #TodosPelaEducação 
#TiraAMaoDaMinhaFederal #QuintaDeTremuraSDV https://t.co/VTQUAuQRxh",1614246646969,ironia,5,1
1134246006965624832,"Bolsonaristas postando fotos de ANTES da manifestação começar em algumas cidades e depois culpam a mídia pela manipulação 

A EDUCAÇÃO RESISTE #30MpelaEducacao",1614246646832,raiva,3,1
1134221687338295296,Marolas live #Marolinha30M,1614246646958,nulo,6,1
1134213865825349634,#30MPELAEDUCAÇÃO https://t.co/V7pHZQBQ3S,1614246646982,nulo,6,1
1128422229027577857,#TsunamiDaEducação Vai ser lindo.,1614246646836,alegria,0,1
1128422229027577857,#TsunamiDaEducação Vai ser lindo.,1614246646836,nulo,6,1
1134238792917901312,"Tendo em vista que não teve convocação do presidente da república (como a de domingo), to achando que essa #Marolinha30M foi até bem grande, claramente maior que a manifestação dos bolsominions.  É por isso eles estão chateados? 🤣 https://t.co/YpY0u7KSFU",1614246646940,alegria,0,1
1134238792917901312,"Tendo em vista que não teve convocação do presidente da república (como a de domingo), to achando que essa #Marolinha30M foi até bem grande, claramente maior que a manifestação dos bolsominions.  É por isso eles estão chateados? 🤣 https://t.co/YpY0u7KSFU",1614246646940,ironia,5,1
1128409604843552769,"#TsunamiDaEducação Amanhã é o dia que o Bostan'água saberá a força que a educação tem nesse país. Não aceitamos retrocesso.
#15M 
#BoicoteNatura  só faz FDP! https://t.co/KLJUY959k1",1614246646755,raiva,3,1
1134218668366319616,"@MarceloFreixo @jairbolsonaro #Dia30EuVouTrabalhar 
#Somostodosbolsonaro",1614246646929,nulo,6,3
1134233541481549825,"A chuva não abalou os atos estudantis em Porto Alegre.
Seguiremos nas ruas.
#30M #BrasilPelaEducacao #30MpelaEducacao https://t.co/j7FUc4lcKa",1614246646958,raiva,3,1
1144403295320121344,"@CarlosBolsonaro Kkkkk tem mais vermelho te seguindo que gente, a canhota não para kkkkkkk ...  Avante Brasil #BrasilNasRuas",1614246646970,alegria,0,1
1134224474499420160,"@Schebeu FASCISMO NÃO FACISMO, #VOLTAPRAESCOLA #30MpelaEducacao",1614246646862,raiva,3,2
1134224474499420160,"@Schebeu FASCISMO NÃO FACISMO, #VOLTAPRAESCOLA #30MpelaEducacao",1614246646862,nulo,6,1
1128814408426250241,Os protestos de hoje me deixam muito feliz e esperançoso de que a saída é esse agonismo pluralista como forma de mobilizar a luta contra o eles que só tem nos trazido destruição. A base comum para além de preciosismos #TsunamidaEducação #15M #TodosPelaEducação,1614246646865,amor,1,1
1128814408426250241,Os protestos de hoje me deixam muito feliz e esperançoso de que a saída é esse agonismo pluralista como forma de mobilizar a luta contra o eles que só tem nos trazido destruição. A base comum para além de preciosismos #TsunamidaEducação #15M #TodosPelaEducação,1614246646865,raiva,3,1
1136465404988141568,As manifestações #15M e #30M agora no #ProfissaoReporter.,1614246646947,nulo,6,1
1134122177299734530,"Quando eu penso que esse cara já chegou no fundo do poço, ele cava mais.
😂🤣😂
Não sei se eu rio ou se choro.
#Tsunami30M 
#30MpelaEducacao 
#30M 
#BrasilPelaEducacao 
#TsunamiDaEducacao https://t.co/qS1lYv3o7y",1614246646980,ironia,5,1
1127358164846952448,"Trabalho pro setor privado. Um colega da UFU está me fazendo um favor, um trabalho que irá gerar um produto que é de interesse de uma grande mineradora

Essa semana eles me cobraram o produto, eu respondi:

""-Depois desse corte nas universidades, vcs podem ESQUECER!""
#balburdia",1614246646758,ironia,5,1
1156543649037082624,#13A https://t.co/L5NlqGm3Uf,1614246646945,nulo,6,4
1128804854581870592,"Educação não é gasto, é investimento. 
#15M #TsunamiDaEducação #TodosPelaEducação https://t.co/LltD2uqHtE",1614246646961,raiva,3,1
1133842410843377664,"#Dia30MeuFilhoNaoVai não vai porque não tenho filho, mas eu vou e vou linda, livre, solteira e sem filhos... kkkkkk",1614246646895,ironia,5,1
1128797508321333251,@teleSURtv #todospelaeducacao #TsunamiDaEducacao https://t.co/eYXvKXdMwp,1614246646933,nulo,6,1
1139215985322463234,"VAMOS PARAR TUDO! 👊

É a hora de mostrarmos a força dos estudantes e dos trabalhadores contra a retirada de direitos. Vamos às ruas por todo o Brasil! Veja os atos confirmados: https://t.co/AGCzlenvsP

#GrevePeloBrasil #14J #BrasilPelaEducação #ContraAReformaDaPrevidência https://t.co/jmyp1YCsgN",1614246646947,alegria,0,1
1139215985322463234,"VAMOS PARAR TUDO! 👊

É a hora de mostrarmos a força dos estudantes e dos trabalhadores contra a retirada de direitos. Vamos às ruas por todo o Brasil! Veja os atos confirmados: https://t.co/AGCzlenvsP

#GrevePeloBrasil #14J #BrasilPelaEducação #ContraAReformaDaPrevidência https://t.co/jmyp1YCsgN",1614246646947,raiva,3,1
1134128132175409153,#Tsunami30M #30MpelaEducacao #Dia30GiganteToNessa #Dia30VaiSerMaior #BrasilPelaEducacao,1614246646927,nulo,6,1
1128368874926301184,"Alunos do IFSP campus São Paulo ontem na avenida Cruzeiro do sul em uma manifestação em prol da educação e contra o corte de verbas
#TiraAMaoDaMinhaFederal
#TiraAMãoDoMeuIF https://t.co/tOpdWzTx1p",1614246646901,alegria,0,1
1128725962114334720,"Gritem, protestem, clamem! ELES NÃO TEM DIREITO DE TIRAR A EDUCAÇÃO DO NOSSO PAIS! AVANTE #TsunamiDaEducação  #NaRuaPelaEducação",1614246646966,raiva,3,1
1125983160242720768,@felipeneto @felipeneto ajude a gente a subir a #tiraamaodomeuif contra o corte de 30% nas verbas das instituições federais!,1614246646981,alegria,0,1
1133878225162113024,"@maryritalopes Assim é melhor do q as lista.
Pq muitos das lista não seguem de volta.
Já segui pessoas com zero seguidores,dsd q o perfil mostre coisas alinhadas com o meu.
Agora arabe,americano e pelados to fora.
😂😂😂😂😂😂😂😂
#Dia30MeuFilhoNaoVai",1614246646938,alegria,0,1
1133878225162113024,"@maryritalopes Assim é melhor do q as lista.
Pq muitos das lista não seguem de volta.
Já segui pessoas com zero seguidores,dsd q o perfil mostre coisas alinhadas com o meu.
Agora arabe,americano e pelados to fora.
😂😂😂😂😂😂😂😂
#Dia30MeuFilhoNaoVai",1614246646938,ironia,5,1
1159230817131991043,"O Esquenta para o #13A, em São Paulo, acontece no próximo domingo, 11 de agosto, em frente ao MASP. Vamos construir mais um gigante Tsunami da Educação! #tsunamidaeducação #tsunami13a https://t.co/ardvj9t8Zr",1614246646875,alegria,0,1
